1, 0.00269188396144
2, 0.00161230529348
3, 0.000829236622875
4, 0.00222190769887
5, 0.000854455213226
6, 0.000247059754577
7, 0.00249395127754
8, 0.00178923461488
9, 0.00218517262726
10, 0.00074343956628
11, 0.0022711872327
12, 0.00212880150557
13, 0.00138373589816
14, 0.00118188622321
15, 0.00177937348929
16, 0.000336805515438
17, 0.000873664566804
18, 0.000141313018313
19, 0.000452392543005
20, 0.000603970811395
21, 0.000767993311616
22, 0.00229909890627
23, 0.00180956280303
24, 0.00167251605373
25, 0.00201652949323
26, 0.000756078818858
27, 0.000642579609441
28, 0.00219847114291
29, 0.00119095999022
30, 0.000424973799299
31, 0.00173153420534
32, 0.00080407962005
33, 0.00125848985648
34, 9.31215398773e-05
35, 0.000133584102973
36, 0.000511681117591
37, 0.000142597199845
38, 0.00120481346343
39, 0.000888422461029
40, 0.000653561012942
41, 0.00044804533422
42, 0.00136897695726
43, 0.000795420427203
44, 0.000935160936857
45, 0.000704265291713
46, 0.000656319382437
47, 0.00161052115596
48, 0.0013542522168
49, 0.000892601645842
50, 0.00362637599412
51, 0.0011991966003
52, 0.000918064568482
53, 0.0012678256307
54, 0.00112794729191
55, 0.00162715938818
56, 0.00275920815733
57, 0.000412384171377
58, 0.00165702605575
59, 0.00105299111803
60, 0.000617633172019
61, 0.000918585121335
62, 0.00124919107678
63, 0.000845495309393
64, 0.00219473238451
65, 0.00116136830268
66, 0.00147941158035
67, 0.00107274790603
68, 0.00163543293211
69, 0.0027782309281
70, 0.00235899445162
71, 0.00188237622637
72, 0.00161578924965
73, 0.0012786725706
74, 8.70478094215e-05
75, 0.000375085254465
76, 0.000656265616035
77, 0.00145789787824
78, 0.000718807858289
79, 0.00254658091321
80, 0.000784494747701
81, 0.00118479236717
82, 0.00219908976991
83, 0.00171374527021
84, 0.000204465858079
85, 0.000655793743283
86, 0.00154681527368
87, 0.00160067752077
88, 0.00186351839462
89, 0.00220604798976
90, 0.00128765737603
91, 0.00164529841718
92, 0.00134695981885
93, 0.00121823905783
94, 0.00157751159242
95, 0.0018889312437
96, 0.00232357664701
97, 0.0021202175467
98, 0.00271785614234
99, 0.0015977837149
100, 0.00323504484787
101, 0.00105407115628
102, 0.000835876934564
103, 0.000164521291913
104, 0.000372007691617
105, 0.000651270344061
106, 0.000588855502388
107, 0.000347935574044
108, 0.00055876548969
109, 0.00101767020634
110, 0.000350747219812
111, 0.00182349026065
112, 0.000202467302739
113, 0.000102770963273
114, 0.000773178684868
115, 0.000130193887381
116, 0.000909729309202
117, 0.00240596516155
118, 0.0019595063185
119, 5.09903653176e-05
120, 0.000587257149179
121, 0.00273155801196
122, 0.000948695874788
123, 0.000974403167693
124, 0.00157068214956
125, 0.00168062198497
126, 0.000632751580142
127, 0.00249007761576
128, 0.000692727551444
129, 0.000959069919597
130, 0.000215168325118
131, 0.00089090611435
132, 0.00202737166817
133, 0.00138905484501
134, 0.00186633410549
135, 0.00208023516561
136, 0.000891155646704
137, 0.00117389805258
138, 0.000184170742641
139, 0.00089544360181
140, 0.000619132055351
141, 0.00109718851279
142, 0.000611646859059
143, 0.00191389080407
144, 0.00197397145403
145, 0.00063574538097
146, 0.000106469659112
147, 0.00136243314816
148, 0.00127655057974
149, 0.000277890350086
150, 0.00111620362446
151, 0.00216963259325
152, 0.00109092522003
153, 0.00199209948616
154, 0.00177930510531
155, 0.00099821620695
156, 0.0012742856302
157, 0.00119285530389
158, 0.00062002203623
159, 0.00126679845326
160, 0.00104447029076
161, 0.0019651806897
162, 0.000948826280236
163, 0.00084726179556
164, 0.00133904771954
165, 0.000511759419339
166, 0.000505791998858
167, 0.00100204478559
168, 0.00241009808435
169, 0.00121159534435
170, 0.00104290005262
171, 0.000937851008082
172, 0.0026918544674
173, 0.00238469743267
174, 0.00294723378057
175, 0.00170781140757
176, 0.00223748725424
177, 0.00117532427604
178, 0.00136209137571
179, 0.00186400642533
180, 0.00178613457169
181, 0.00335971497836
182, 0.00188867095481
183, 0.0022291489128
184, 0.00110556535385
185, 0.00189925407012
186, 0.00211170276492
187, 0.00195581535536
188, 0.00185533906518
189, 0.00084546419148
190, 0.00108984799577
191, 0.00245220271338
192, 0.00101603336498
193, 0.00142223560826
194, 0.00208495854245
